YEAR,MONTH,LAT,LONG,CO2,CH4,CO,H2,WET,CLD,VAP,PRE,FRS,DTR,TMN,TMP,TMX,GLO,ETR,ETRN
2000,5,30.475,-82.25,372.9075625,1820.817527,134.9498096,536.1225038,383,563,214,332,0,140,177,247,317,6962.579293,11150.63086,18252.1806
2000,6,30.475,-82.25,370.8787083,1795.688152,95.99238984,532.0352135,1225,625,261,1258,0,132,197,263,329,5876.978311,11447.15675,18584.09462
2000,7,30.475,-82.25,369.1184237,1781.726434,82.28963022,534.7625983,1532,638,279,1472,0,120,216,276,336,5949.002723,11233.47884,18304.23486
2000,8,30.475,-82.25,367.1196163,1783.349864,80.2503489,525.0557028,1311,625,285,1615,0,117,210,268,327,5763.479489,10497.19931,17544.42891
2000,9,30.475,-82.25,365.9107968,1787.495239,85.00062506,518.5873807,1338,625,266,2551,0,85,207,249,292,3934.244338,9256.016004,16610.71693
2000,10,30.475,-82.25,367.6693153,1815.118266,92.8960134,508.3782332,229,525,185,165,0,137,129,197,266,4478.198772,7668.063331,15641.36481
2000,11,30.475,-82.25,370.2845223,1830.410495,114.2200485,502.106848,737,525,143,443,133,134,84,151,218,3217.315155,6196.127892,14780.4952
2000,12,30.475,-82.25,371.9582819,1841.727217,137.3521506,505.416978,572,588,93,383,941,127,34,98,162,2808.499256,5479.243625,14361.88866
2001,1,30.475,-82.25,373.9001337,1843.812324,142.6288865,514.6157821,592,588,91,367,1136,151,29,105,180,3223.858316,5920.192425,14689.53703
2001,2,30.475,-82.25,374.1236424,1822.780006,126.5511131,518.6767047,400,575,127,165,0,129,98,162,227,3535.482163,7243.850439,15537.16178
2001,3,30.475,-82.25,374.5777101,1836.474105,139.1434434,529.5946076,1116,563,139,1874,60,118,97,156,215,4229.969748,8872.022794,16530.61724
2001,4,30.475,-82.25,375.1909173,1837.138825,150.054096,527.6327074,657,500,161,727,0,147,129,202,276,6148.529845,10288.85705,17490.9659
2001,5,30.475,-82.25,374.419097,1818.923924,125.8605388,532.9496726,820,563,205,1019,0,147,160,234,308,6649.454578,11149.64824,18254.82451
2001,6,30.475,-82.25,371.7694245,1793.43583,98.97526728,543.7750575,1430,625,268,2476,0,104,209,261,313,5614.491737,11448.12227,18586.17994
2001,7,30.475,-82.25,372.4237035,1779.281818,80.0152116,544.2411219,1722,638,283,2073,0,107,220,273,327,5881.606779,11236.22004,18306.63086
2001,8,30.475,-82.25,368.5268128,1775.833116,80.5393473,529.9044312,1205,625,295,1586,0,117,208,266,325,5670.749195,10501.96099,17546.19921
2001,9,30.475,-82.25,368.3399695,1793.760974,93.44419364,521.8786076,1557,625,253,2495,0,106,188,241,294,4356.594314,9263.887347,16611.53848
2001,10,30.475,-82.25,369.1759703,1807.072719,99.8928872,513.9820752,555,525,190,354,0,137,132,200,269,4163.761335,7677.474819,15641.52346
2001,11,30.475,-82.25,372.5621211,1846.212549,124.7226482,502.612674,413,525,155,403,0,138,118,187,256,3377.789613,6203.686044,14781.40888
2001,12,30.475,-82.25,373.8822448,1834.805952,117.1101775,518.5100694,599,588,132,628,0,122,95,156,217,2583.053786,5480.253372,14357.31184
2002,1,30.475,-82.25,374.2231541,1825.227185,127.2169544,525.7252122,875,588,109,1191,253,135,68,135,203,2840.305605,5912.053426,14684.04797
2002,2,30.475,-82.25,375.1063889,1834.021949,142.6967055,514.3497358,546,575,109,289,451,141,56,126,197,3892.462423,7229.861463,15528.78306
2002,3,30.475,-82.25,375.753755,1826.492815,143.7696101,520.5227827,870,563,141,1410,0,145,101,174,247,5113.040137,8857.918965,16520.85254
2002,4,30.475,-82.25,376.8796125,1837.141794,135.6675639,526.6298729,484,500,190,501,0,129,162,226,291,5882.678846,10278.56771,17481.94251
2002,5,30.475,-82.25,375.3480382,1820.443412,125.5304368,518.8062347,516,563,214,292,0,134,171,238,305,6494.739829,11144.17822,18247.61994
2002,6,30.475,-82.25,374.2273146,1823.781683,110.7415831,523.9893985,1421,625,263,1356,0,116,207,265,323,5339.411575,11447.11854,18585.20605
2002,7,30.475,-82.25,372.5900648,1797.335809,102.951073,532.7297691,1519,638,289,1767,0,111,219,274,330,6034.345263,11240.22377,18311.31367
2002,8,30.475,-82.25,369.5031307,1813.196582,107.1540817,525.8818315,1305,625,289,1607,0,107,212,265,319,5166.958861,10510.77349,17555.64353
2002,9,30.475,-82.25,370.1941097,1805.76315,96.43180917,521.5292688,1344,625,279,1971,0,107,215,269,323,4635.02894,9276.866138,16621.26592
2002,10,30.475,-82.25,372.2083037,1826.482959,110.3068651,508.624972,1050,525,231,657,0,101,186,236,287,3897.348288,7691.676788,15653.00794
2002,11,30.475,-82.25,374.0963644,1835.571573,122.3138688,510.5304374,720,525,137,712,78,129,88,153,218,3294.231227,6214.009851,14787.73318
2002,12,30.475,-82.25,376.3992334,1890.834069,155.0593786,501.9604686,1013,588,104,1413,612,125,55,117,180,2628.136345,5482.079162,14359.57528
1990,1,32.975,-117.25,356.4152491,1769.464434,129.9223927,532.3283373,559,415,92,526,293,112,72,128,184,3169.97087,5517.730923,14263.49439
1990,2,32.975,-117.25,356.7049377,1761.341716,149.540018,534.781658,428,480,98,516,318,90,71,116,161,3892.477416,6898.406149,15206.77088
1990,3,32.975,-117.25,357.2179147,1765.044959,144.0954201,540.0715889,174,491,107,145,44,67,115,149,183,4467.200337,8598.776096,16334.39195
1990,4,32.975,-117.25,357.827836,1755.943362,130.8796832,540.5906442,192,516,126,171,0,48,147,171,195,5443.615735,10192.32817,17427.3835
1990,5,32.975,-117.25,358.0050787,1764.375641,121.2878574,547.665497,320,530,137,249,54,63,143,175,207,6722.102798,11189.93582,18302.20916
1990,6,32.975,-117.25,356.309816,1751.122799,105.59863,545.5462973,100,472,158,73,0,78,168,207,246,7166.770062,11570.50864,18717.90906
1990,7,32.975,-117.25,352.1586158,1743.669022,101.1635696,540.0321644,0,458,190,0,0,62,187,218,249,7310.178817,11347.00557,18451.54696
1990,8,32.975,-117.25,350.2335664,1743.635954,88.05395268,531.5779909,50,417,180,5,0,63,182,213,245,6352.310734,10571.53018,17631.50118
1990,9,32.975,-117.25,350.8458653,1763.949209,98.33730487,543.5044308,20,449,182,2,7,68,185,219,253,5731.492614,9223.84496,16587.10645
1990,10,32.975,-117.25,353.1753847,1778.087533,154.5726137,526.482505,20,353,152,2,0,88,161,205,249,4581.467631,7505.929747,15482.60446
1990,11,32.975,-117.25,354.0803623,1771.366075,101.6201195,532.9063053,192,365,117,125,77,120,105,165,225,3613.990891,5943.002547,14468.55677
1990,12,32.975,-117.25,356.2724286,1779.118048,137.1620117,523.0298386,141,400,90,55,442,128,57,121,185,2934.092464,5144.725433,13937.59306
1991,1,32.975,-117.25,357.1040923,1775.103646,136.0275539,543.0531361,552,470,97,262,125,96,87,135,183,2755.701551,5491.02953,14429.32409
1991,2,32.975,-117.25,358.0918149,1773.600894,139.4385762,540.6465846,573,440,107,645,0,87,115,158,202,3542.979113,6855.894131,15374.31129
1991,3,32.975,-117.25,358.9759115,1788.197472,161.5959405,544.3914368,1158,590,100,1593,219,67,98,131,165,4649.476562,8585.896929,16494.31297
1991,4,32.975,-117.25,360.1536792,1780.594191,170.6874244,554.2791996,100,451,120,10,47,75,123,160,198,5994.656139,10146.83345,17587.57808
1991,5,32.975,-117.25,360.0097779,1789.061111,154.4976092,554.6252325,0,525,135,0,94,52,138,164,190,6889.952019,11141.66051,18460.48905
1991,6,32.975,-117.25,358.3612026,1775.457737,114.3300061,550.0302764,0,568,145,0,32,48,151,175,199,6573.054026,11511.52154,18856.44013
1991,7,32.975,-117.25,354.8207698,1758.571159,90.26547942,557.416978,90,488,174,9,0,48,171,195,219,6037.610322,11279.40842,18563.49592
1991,8,32.975,-117.25,351.2889198,1734.046864,83.92365895,551.8812436,0,403,194,0,0,55,179,206,234,5782.467231,10448.67186,17718.64004
1991,9,32.975,-117.25,351.1417824,1778.324317,102.5735247,526.7779707,0,469,176,0,0,59,171,200,230,4976.856125,9083.889792,16663.84939
1991,10,32.975,-117.25,353.8013782,1777.296762,119.997334,526.674529,197,424,158,78,0,89,164,208,253,4061.43105,7381.72928,15565.02819
1991,11,32.975,-117.25,355.7094477,1801.51212,116.6126844,556.6659873,40,348,112,4,77,116,106,164,222,3312.715929,5826.537692,14579.02892
1991,12,32.975,-117.25,357.6841034,1787.145667,139.5617541,528.7317798,741,528,102,481,0,95,90,137,185,2411.289145,5059.80548,14078.5241
1992,1,32.975,-117.25,359.3655472,1807.52036,140.8075048,545.1002659,568,403,91,352,273,125,72,134,197,2766.799803,5482.590076,14421.60657
1992,2,32.975,-117.25,359.7069073,1798.801636,161.1781719,537.0315794,889,564,117,1425,0,88,110,154,198,3215.996052,6870.54192,15384.23563
1992,3,32.975,-117.25,360.2843611,1796.452525,163.1384689,537.0247193,1042,645,117,1534,0,55,124,151,179,3914.832679,8628.473028,16520.65754
1992,4,32.975,-117.25,360.1581147,1792.459906,159.711471,540.5485825,190,442,133,19,0,77,153,191,230,5484.187874,10177.84221,17609.49321
1992,5,32.975,-117.25,360.3801182,1790.860311,166.5177885,538.401986,120,596,152,12,0,47,173,196,220,4890.591491,11157.20164,18475.37097
1992,6,32.975,-117.25,357.3657409,1775.907787,117.841853,529.0007472,0,553,163,0,0,61,153,184,214,6857.484126,11512.52089,18856.38762
1992,7,32.975,-117.25,356.5012942,1766.002194,105.9551217,545.6600239,114,457,180,17,0,52,193,219,245,6555.677452,11266.48385,18549.61356
1992,8,32.975,-117.25,352.3360846,1752.990135,88.10259363,544.8125366,70,379,203,7,0,65,199,231,264,6190.517346,10421.89148,17695.07492
1992,9,32.975,-117.25,351.6165614,1773.345758,95.91517385,543.1460168,0,390,179,0,2,76,176,214,252,5356.330727,9045.550559,16639.34203
1992,10,32.975,-117.25,354.5358445,1780.095788,109.8234185,523.5829881,302,494,157,236,0,72,160,196,232,3871.385363,7339.766551,15539.10975
1992,11,32.975,-117.25,355.8027066,1791.961123,125.5272007,509.4059505,40,376,121,4,0,118,107,166,225,3285.463031,5796.154926,14560.83751
1992,12,32.975,-117.25,358.0482224,1794.160368,139.1552852,514.4804113,823,549,96,1115,289,97,78,127,175,2630.175191,5055.147389,14077.4189
1993,1,32.975,-117.25,358.5296277,1792.463311,132.1659717,524.3943207,1264,664,105,2218,0,78,91,130,169,2304.09398,5508.34642,14443.73291
1993,2,32.975,-117.25,359.8825597,1799.662894,149.6034158,529.9655992,905,658,118,1220,0,71,96,132,168,3132.279668,6886.261347,15398.88413
1993,3,32.975,-117.25,360.1495346,1801.446186,144.3146533,542.5914002,537,512,115,435,0,82,126,167,208,4653.863746,8618.056107,16518.73533
1993,4,32.975,-117.25,361.9444936,1804.492226,153.2441246,538.2755058,20,432,123,2,0,82,141,182,223,6052.266015,10171.87148,17610.62317
1993,5,32.975,-117.25,361.0081042,1792.349266,136.9002446,540.4885813,0,558,143,0,0,60,160,190,220,6456.422836,11155.65548,18476.51537
1993,6,32.975,-117.25,357.1044692,1783.074757,102.236153,525.5521623,100,506,158,191,0,61,168,199,229,6892.382071,11513.52062,18858.9527
1993,7,32.975,-117.25,355.2856665,1769.079414,87.72109429,528.3025049,0,489,175,0,0,45,183,205,228,6289.172633,11269.69948,18551.41298
1993,8,32.975,-117.25,352.7591027,1774.675841,102.4651933,518.8970706,0,390,190,0,0,60,182,212,242,6294.020067,10427.90294,17700.14641
1993,9,32.975,-117.25,353.6040776,1770.540185,99.80108828,510.3820573,0,378,180,0,19,83,163,205,247,5158.578598,9054.485947,16640.63255
1993,10,32.975,-117.25,356.2515513,1782.178743,95.78856178,465.5967579,128,475,154,58,0,88,149,193,237,3845.474261,7350.20429,15540.92416
1993,11,32.975,-117.25,357.9436157,1803.580032,114.8023505,494.3396363,458,413,122,258,47,110,108,163,218,3099.731204,5803.977736,14562.89099
1993,12,32.975,-117.25,359.5174939,1811.009561,130.7140768,501.6419142,355,382,99,262,158,119,83,143,203,2777.505127,5055.930663,14076.65239
1994,1,32.975,-117.25,360.4885427,1807.316566,143.8941083,512.1550412,325,350,96,160,50,127,76,139,203,3024.093336,5500.088837,14436.46044
1994,2,32.975,-117.25,361.1724046,1787.175519,136.1541678,518.76279,743,561,96,884,185,88,90,134,178,3451.840928,6871.914454,15386.56895
1994,3,32.975,-117.25,362.5972449,1806.649993,158.9339333,524.1725185,740,516,120,502,0,80,126,166,206,4271.410727,8602.887004,16507.24409
1994,4,32.975,-117.25,362.1546014,1793.437082,140.0463244,519.5406055,316,515,121,230,0,59,141,170,200,4889.479009,10160.13765,17600.68381
1994,5,32.975,-117.25,361.9325143,1797.888194,135.419847,529.1997363,298,595,140,101,0,47,143,166,190,5280.03395,11148.9057,18468.96056
1994,6,32.975,-117.25,359.9492015,1771.509328,107.4305576,516.6114657,100,530,165,11,0,82,160,201,242,6836.190637,11512.51816,18856.81772
1994,7,32.975,-117.25,358.2460115,1782.061532,99.76426609,517.8648727,0,460,180,0,0,60,180,210,240,6136.198699,11274.42095,18556.41111
1994,8,32.975,-117.25,356.756791,1756.852662,143.2700533,539.3881014,90,398,205,9,0,79,200,239,279,6258.976059,10437.43814,17708.66779
1994,9,32.975,-117.25,357.2508609,1773.381949,119.9491986,509.2601566,0,438,176,0,0,92,175,221,267,5380.475716,9068.47051,16651.70154
1994,10,32.975,-117.25,358.7040383,1812.7279,133.947526,495.2665477,147,461,152,44,38,82,146,187,228,4038.804003,7364.946533,15552.95249
1994,11,32.975,-117.25,359.7045353,1799.479368,131.4396755,499.488986,349,444,104,279,246,101,79,130,180,3269.322494,5814.528073,14570.66694
1994,12,32.975,-117.25,363.1312975,1814.276224,141.9508077,504.4933645,529,488,104,228,43,107,77,130,184,2567.954097,5057.808596,14076.20172
1995,1,32.975,-117.25,363.7873232,1816.408564,137.5778888,493.8615825,1222,653,102,2505,0,63,98,129,161,2313.715274,5492.018917,14429.39622
1995,2,32.975,-117.25,362.3934408,1804.072849,136.121687,518.7554228,427,542,116,389,0,78,123,162,201,3343.055978,6857.496322,15375.55714
1995,3,32.975,-117.25,363.2044188,1816.363684,162.6804119,518.9230464,911,571,117,1482,0,68,118,152,186,4227.172234,8587.903456,16496.0332
1995,4,32.975,-117.25,363.9962715,1808.978774,149.9026898,519.9061693,295,490,123,195,0,75,123,160,198,5684.543444,10148.44204,17588.65927
1995,5,32.975,-117.25,364.0640901,1811.462209,135.0210801,531.2944069,202,635,135,117,21,36,142,160,178,5184.18598,11142.62502,18460.8741
1995,6,32.975,-117.25,361.9843343,1777.223784,94.31656389,534.4756066,100,553,152,188,26,54,152,179,206,6098.56032,11511.52129,18856.36632
1995,7,32.975,-117.25,359.4260664,1784.713091,101.8949669,528.188778,100,415,180,10,0,79,170,209,249,6811.132214,11278.71839,18561.78698
1995,8,32.975,-117.25,356.5273027,1793.692578,91.15442035,525.0230632,0,350,197,0,0,79,197,236,276,6718.78854,10447.30382,17717.77342
1995,9,32.975,-117.25,356.1541249,1782.759723,86.80366728,519.5546961,80,501,194,8,0,62,175,206,237,5364.129691,9082.300572,16662.32334
1995,10,32.975,-117.25,358.8509396,1802.589735,97.98785839,500.3288682,0,419,152,0,7,85,151,193,236,4111.592903,7379.916651,15563.33452
1995,11,32.975,-117.25,362.0214308,1798.394139,115.2759197,494.8763549,100,431,126,23,0,92,121,167,213,3105.350126,5825.392818,14578.08508
1995,12,32.975,-117.25,362.6344142,1805.281955,110.1730539,503.6126167,394,476,102,330,0,100,92,142,192,2475.839843,5059.578508,14078.51755
1996,1,32.975,-117.25,364.319039,1815.173002,137.8462458,507.365953,458,488,96,499,0,91,94,139,185,2698.575397,5483.695619,14422.43467
1996,2,32.975,-117.25,368.008744,1814.685411,152.0943758,521.9355035,620,525,122,761,0,68,113,147,181,2950.32308,6872.373016,15385.60487
1996,3,32.975,-117.25,365.3303949,1816.645445,148.6965842,522.3850973,448,525,113,513,0,82,113,154,195,4458.50135,8630.489314,16522.34184
1996,4,32.975,-117.25,363.7916062,1775.561669,107.6270263,526.4672312,240,475,129,103,0,84,138,180,222,6069.269626,10179.2234,17611.1046
1996,5,32.975,-117.25,366.3526042,1794.487262,127.678935,538.2398923,60,550,142,6,0,65,162,194,227,6759.841101,11158.04574,18477.16275
1996,6,32.975,-117.25,363.2136775,1776.715377,117.3638383,551.2552805,0,538,155,0,2,54,174,201,228,6947.142634,11512.5212,18856.13509
1996,7,32.975,-117.25,361.8752627,1773.188782,94.89997243,544.4080006,70,438,194,7,0,68,186,220,254,6855.557681,11265.68344,18548.95968
1996,8,32.975,-117.25,358.9404989,1775.515021,103.1799548,533.7629564,0,400,194,0,0,66,198,231,264,6489.733385,10420.35838,17692.93754
1996,9,32.975,-117.25,357.7226276,1807.255568,113.6237276,510.2050747,110,438,184,11,0,74,177,214,251,5167.240485,9043.6385,16637.43599
1996,10,32.975,-117.25,359.5562584,1817.781018,115.6775608,491.9278024,415,438,150,362,15,82,143,184,225,4089.535017,7337.753379,15537.33334
1996,11,32.975,-117.25,363.3089836,1807.341963,111.2158509,492.9539845,373,438,121,1029,0,98,118,167,216,3006.808035,5794.72305,14560.66532
1996,12,32.975,-117.25,364.2170671,1816.690997,124.3096452,501.2492081,465,463,107,567,0,88,100,144,188,2314.340131,5055.150249,14077.5899
1997,1,32.975,-117.25,365.418358,1819.854668,133.9200274,513.1132624,761,488,106,815,0,72,102,138,174,2370.538573,5509.712584,14444.37439
1997,2,32.975,-117.25,366.5486912,1811.030697,137.248416,516.8779248,246,525,105,46,75,96,99,147,195,3502.559465,6888.125427,15400.55144
1997,3,32.975,-117.25,366.7609744,1820.12326,150.7664617,525.5942401,190,525,111,19,35,110,125,180,235,4772.427812,8619.963424,16519.95942
1997,4,32.975,-117.25,368.902977,1809.365683,137.2417749,531.1619333,303,475,123,167,0,82,134,175,216,5839.487243,10173.32276,17611.78662
1997,5,32.975,-117.25,366.7273794,1804.549416,132.4667252,530.856639,0,550,159,0,0,77,179,217,256,5948.76508,11156.57706,18478.37939
1997,6,32.975,-117.25,365.3387471,1798.13104,109.5539897,531.5642519,100,538,163,16,0,50,169,194,219,6495.145615,11513.52253,18858.88682
1997,7,32.975,-117.25,361.3118919,1783.819266,77.10082159,522.8976586,0,438,186,0,0,63,175,207,239,6389.816565,11269.12202,18549.41736
1997,8,32.975,-117.25,359.5756707,1774.284948,82.83029325,510.4646638,100,400,206,32,0,69,196,230,265,5818.923181,10426.40117,17699.12501
1997,9,32.975,-117.25,359.2437096,1795.507558,99.49838278,499.5751951,322,438,196,101,0,82,202,243,284,5195.186199,9052.55674,16638.89257
1997,10,32.975,-117.25,362.6052706,1798.664716,110.5943611,501.9014795,110,438,151,14,44,90,157,202,247,4195.851529,7348.306233,15540.25957
1997,11,32.975,-117.25,364.0246225,1811.940546,125.6749376,487.3630816,440,438,125,490,0,109,116,170,225,2751.510134,5802.727227,14562.0075
1997,12,32.975,-117.25,366.257303,1823.052581,139.1509823,494.135188,641,463,101,1223,210,94,86,133,180,2598.797631,5055.937675,14076.74577
1998,1,32.975,-117.25,366.9082081,1814.376963,162.1156813,513.1429237,620,488,99,549,46,86,96,139,182,3030.140625,5501.26633,14437.51252
1998,2,32.975,-117.25,367.8300376,1820.227324,154.189859,514.6579148,1195,525,112,1817,103,61,103,133,164,3417.176039,6873.931192,15388.23975
1998,3,32.975,-117.25,369.1509689,1820.614993,161.3997712,524.3072985,819,525,111,693,0,74,119,156,193,4615.982429,8604.789113,16508.39032
1998,4,32.975,-117.25,369.492434,1834.745612,173.3736775,524.0068623,485,475,116,324,110,79,115,154,194,6454.385984,10161.6487,17601.92096
1998,5,32.975,-117.25,368.8292676,1815.960039,149.9209013,541.1788936,510,550,143,475,0,34,136,153,170,6762.140452,11149.8943,18470.3266
1998,6,32.975,-117.25,365.0860254,1815.66298,126.4212564,538.8116389,100,538,147,28,17,46,146,169,192,7057.281626,11512.52048,18857.29574
1998,7,32.975,-117.25,365.9030114,1795.871154,107.9134708,547.3402414,0,438,193,0,0,68,178,212,246,6912.291401,11273.48693,18555.87017
1998,8,32.975,-117.25,362.3729332,1799.579314,111.2305057,541.5005872,0,400,211,0,0,76,204,242,280,6911.997602,10436.13092,17707.25879
1998,9,32.975,-117.25,363.4332509,1798.783705,97.83151143,531.5122314,127,438,184,13,0,50,184,209,234,5224.411312,9066.471231,16650.22419
1998,10,32.975,-117.25,365.6814696,1838.974918,159.2793678,522.3568338,110,438,143,12,82,86,140,183,226,4616.431566,7363.03462,15551.85278
1998,11,32.975,-117.25,367.8362204,1836.727901,149.1459361,525.5358149,376,438,116,279,100,106,96,149,202,3537.997765,5813.453032,14570.29573
